season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,comfort_index,is_weekend,quarter,is_warm_season,is_bad_weather,temp_yr,day_of_year,cnt
3,1,7,0,1,1,1,1.723626910663292,1.867770623871265,-0.33338691533209125,-0.9001306792936986,33.435624999999995,0,3,1,0,33.7225,189,4672
3,1,7,0,2,1,2,1.1305720930826675,1.0554209000796029,0.4088576816937993,-0.1736342711934966,28.8024865,0,3,1,0,29.144153,190,6569
3,1,7,0,3,1,2,1.1836813211966695,1.119423633888481,0.3016151467685747,-0.5574253668469081,29.220403,0,3,1,0,29.554153,191,6290
3,1,7,0,4,1,1,1.1615560167643764,1.032881117730042,0.07018991524011127,-0.557477872640143,29.0666805,0,3,1,0,29.383347,192,7264
3,1,7,0,5,1,1,1.1571267071396687,1.0591685932061887,-0.6325457001512924,-0.622558803355295,29.0843615,0,3,1,0,29.349153,193,7446
3,1,7,0,6,0,2,1.241219858935379,1.1381144341080351,-0.9288799957982699,-1.4879199081145518,29.7554305,1,3,1,0,29.998347,194,7499
3,1,7,0,0,0,2,1.0907401719971659,1.1268475220215908,0.5161069899743541,-0.6631982873194159,28.487069499999997,1,3,1,0,28.836653,195,6969
3,1,7,0,1,1,1,1.3164543914816744,1.360133971430714,0.6431074023944874,-0.36144749359615785,30.2201945,0,3,1,0,30.579153,196,6031
3,1,7,0,2,1,1,1.4093955406811773,1.472916297651925,0.14921465186441488,-0.3940010854020426,30.974152999999998,0,3,1,0,31.296653,197,6830
3,1,7,0,3,1,1,1.701496295308188,1.6609444370617714,-0.7934128892167944,-1.047146900352533,33.298736500000004,0,3,1,0,33.551653,198,6786
3,1,7,0,4,1,1,1.5687232250231835,1.6007668526762138,-0.31081132202028827,-0.7450679454215543,32.2381115,0,3,1,0,32.526653,199,5713
3,1,7,0,5,1,1,1.4448034630647826,1.416414908272891,-0.1527618487716811,-0.3776980366024826,31.2697915,0,3,1,0,31.57,200,6591
3,1,7,0,6,0,2,0.8915805665696592,0.810962869410784,1.4982435126900508,0.19380126986711918,26.8770695,1,3,1,0,27.299153,201,5870
3,1,7,0,0,0,3,0.519815969771646,0.43492446512110644,1.6421773134328685,0.250678170389256,23.9964445,1,3,1,1,24.429153,202,4459
3,1,7,0,1,1,2,0.9004338748962633,0.8711404537963422,0.9450839030305829,-1.3163467275595682,26.98625,0,3,1,0,27.3675,203,7410
3,1,7,0,2,1,1,1.2943290870493809,1.2696948077288934,0.4822402133289853,-0.7287780230703034,30.0612635,0,3,1,0,30.408347,204,6966
3,1,7,0,3,1,1,1.3430090055386752,1.3676055249771981,0.21694820515515256,0.22644674681116583,30.456653,0,3,1,0,30.784153,205,7592
3,1,7,0,4,1,1,1.201387937849878,1.0554209000796029,-1.1715896373049703,-0.38595457258873306,29.465847,0,3,1,0,29.690847,206,8173
3,1,7,0,5,1,1,1.4802113854483878,1.5631111761102006,-0.17816193125570776,1.1893898682982242,31.545013500000003,0,3,1,0,31.843347,207,6861
3,1,7,0,6,0,1,1.5067659995053884,1.533046216624109,-0.19227760376149733,-0.5409516742193333,31.7510555,1,3,1,0,32.048347,208,6904
3,1,7,0,0,0,1,1.3695636195956762,1.3148994941381245,-0.06527719134136413,-0.4837466124894758,30.682486500000003,1,3,1,0,30.989153,209,6685
3,1,7,0,1,1,1,1.1881106308213771,1.1381144341080351,0.005280851121597248,-0.3124989678525512,29.276472,0,3,1,0,29.588347,210,6597
3,1,7,0,2,1,1,1.2367905493106712,1.239725179069551,0.3100818409299169,-0.5327476440263178,29.629777999999998,0,3,1,0,29.964153,211,7105
3,1,7,0,3,1,1,1.1438494001111679,1.1081030982119893,0.549973766619723,-0.3777505423957179,28.8945695,0,3,1,0,29.246653,212,7216
3,1,8,0,4,1,1,1.1659800154662727,1.1343905736881368,0.3693487000593124,-0.6960144080914773,29.07875,0,3,1,0,29.4175,213,7580
3,1,8,0,5,1,1,1.351862313865279,1.3714068416938303,0.24799049262829725,-0.8512346593433272,30.5227085,0,3,1,0,30.8525,214,7261
3,1,8,0,6,0,2,1.4226728477096777,1.4654209113987535,0.13228126354173045,0.2833892795748467,31.077903,1,3,1,0,31.399153,215,7175
3,1,8,0,0,0,1,1.5687232250231835,1.6346331288789375,-0.06527719134136413,0.8303158748103292,32.219986500000005,1,3,1,0,32.526653,216,6824
3,1,8,0,1,1,1,1.4403794643628862,1.5143494582278831,0.20001481683246813,1.263002990414112,31.209597,0,3,1,0,31.535847,217,5464
3,1,8,0,2,1,2,1.351862313865279,1.3902227636234936,0.2113060001660345,-0.8512346593433272,30.5254165,0,3,1,0,30.8525,218,7013
3,1,8,0,3,1,2,1.2633451633676724,1.3150007831415456,0.5471492774474989,-1.014606434994957,29.817278,0,3,1,0,30.169153,219,7273
